Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2012-03-21 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,07:00,11.3,,9.9,,91,,22.0,,4,,9.7,,102.1,,,,,,Fog
2012-03-21 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,08:00,13.8,,11.5,,86,,21.0,,9,,12.9,,102.15,,,,,,Clear
2012-03-21 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,09:00,15.9,,11.8,,77,,21.0,,7,,19.3,,102.17,,,,,,Clear
2012-03-21 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,10:00,18.2,,12.5,,69,,19.0,,13,,24.1,,102.09,,,,,,Clear
2012-03-21 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,11:00,20.2,,12.3,,60,,22.0,,15,,24.1,,102.01,,,,,,Clear
2012-03-21 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,12:00,22.3,,12.6,,54,,22.0,,15,,24.1,,101.94,,25.0,,,,Clear
2012-03-21 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,13:00,23.8,,12.1,,48,,23.0,,17,,24.1,,101.85,,26.0,,,,Clear
2012-03-21 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,14:00,24.7,,12.1,,45,,23.0,,13,,24.1,,101.77,,27.0,,,,Clear
2012-03-21 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,15:00,25.4,,12.0,,43,,21.0,,17,,48.3,,101.72,,28.0,,,,Clear
2012-03-21 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,16:00,25.5,,11.0,,40,,22.0,,17,,48.3,,101.69,,27.0,,,,Clear
2012-03-21 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,17:00,25.2,,10.7,,40,,23.0,,13,,48.3,,101.68,,27.0,,,,Clear
2012-03-21 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,18:00,20.7,,9.7,,49,,21.0,,9,,48.3,,101.67,,,,,,Clear
2012-03-21 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,19:00,17.2,,9.1,,59,,18.0,,6,,25.0,,101.67,,,,,,Clear
2012-03-21 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,20:00,18.4,,8.9,,54,,21.0,,7,,25.0,,101.7,,,,,,Clear
2012-03-21 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,21:00,16.4,,9.7,,65,,21.0,,13,,25.0,,101.68,,,,,,Clear
2012-03-21 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,22:00,18.0,,10.5,,62,,23.0,,7,,25.0,,101.66,,,,,,Clear
2012-03-21 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,21,23:00,16.5,,9.5,,63,,23.0,,7,,25.0,,101.66,,,,,,Clear
2012-03-22 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,00:00,17.0,,9.1,,60,,22.0,,13,,25.0,,101.63,,,,,,Clear
2012-03-22 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,01:00,15.5,,8.7,,64,,22.0,,11,,25.0,,101.62,,,,,,Clear
2012-03-22 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,02:00,15.0,,8.7,,66,,22.0,,7,,25.0,,101.59,,,,,,Clear
2012-03-22 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,03:00,11.0,,7.4,,78,,21.0,,9,,25.0,,101.56,,,,,,Clear
2012-03-22 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,04:00,13.2,,8.4,,73,,25.0,,6,,25.0,,101.54,,,,,,Clear
2012-03-22 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,05:00,12.8,,8.5,,75,,24.0,,13,,25.0,,101.59,,,,,,Clear
2012-03-22 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,06:00,13.7,,9.0,,73,,21.0,,15,,48.3,,101.57,,,,,,Mostly Cloudy
2012-03-22 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,07:00,14.2,,9.5,,73,,22.0,,22,,24.1,,101.55,,,,,,Mainly Clear
2012-03-22 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,08:00,15.4,,9.9,,70,,21.0,,15,,24.1,,101.55,,,,,,Mainly Clear
2012-03-22 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,09:00,17.3,,10.4,,64,,24.0,,22,,24.1,,101.53,,,,,,Mainly Clear
2012-03-22 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,10:00,19.6,,11.4,,59,,26.0,,17,,24.1,,101.57,,,,,,Mainly Clear
2012-03-22 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,11:00,20.4,,11.9,,58,,23.0,,15,,24.1,,101.52,,,,,,Mainly Clear
2012-03-22 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,12:00,23.0,,12.0,,50,,27.0,,20,,24.1,,101.5,,25.0,,,,Mostly Cloudy
2012-03-22 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,13:00,23.3,,12.1,,49,,27.0,,19,,24.1,,101.43,,26.0,,,,Mostly Cloudy
2012-03-22 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,14:00,22.8,,12.6,,53,,31.0,,17,,24.1,,101.4,,25.0,,,,Cloudy
2012-03-22 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,15:00,21.4,,12.8,,58,,34.0,,6,,24.1,,101.38,,,,,,Cloudy
2012-03-22 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,16:00,22.2,,12.3,,53,,27.0,,13,,24.1,,101.33,,25.0,,,,Mostly Cloudy
2012-03-22 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,17:00,20.0,,12.2,,61,,31.0,,11,,24.1,,101.39,,,,,,Mostly Cloudy
2012-03-22 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,18:00,18.2,,11.5,,65,,33.0,,19,,24.1,,101.48,,,,,,Rain Showers
2012-03-22 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,19:00,16.7,,9.4,,62,,32.0,,13,,25.0,,101.52,,,,,,Rain Showers
2012-03-22 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,20:00,15.1,,8.5,,65,,34.0,,11,,25.0,,101.58,,,,,,Mainly Clear
2012-03-22 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,21:00,12.1,,7.4,,73,,31.0,,7,,25.0,,101.59,,,,,,Mainly Clear
2012-03-22 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,22:00,11.0,,6.8,,75,,29.0,,7,,25.0,,101.61,,,,,,Mainly Clear
2012-03-22 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,22,23:00,11.3,,7.2,,76,,29.0,,6,,25.0,,101.62,,,,,,Clear
2012-03-23 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,00:00,10.4,,7.1,,80,,29.0,,7,,25.0,,101.67,,,,,,Mainly Clear
2012-03-23 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,01:00,10.3,,7.5,,83,,,,0,,25.0,,101.7,,,,,,Mainly Clear
2012-03-23 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,02:00,8.9,,6.5,,85,,31.0,,9,,25.0,,101.71,,,,,,Mainly Clear
2012-03-23 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,03:00,8.8,,6.4,,85,,32.0,,9,,25.0,,101.72,,,,,,Mainly Clear
2012-03-23 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,04:00,9.2,,6.3,,82,,4.0,,7,,25.0,,101.76,,,,,,Clear
2012-03-23 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,05:00,8.0,,5.2,,82,,2.0,,9,,25.0,,101.85,,,,,,Clear
2012-03-23 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,06:00,6.6,,2.9,,77,,36.0,,7,,25.0,,101.9,,,,,,Clear
2012-03-23 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,07:00,8.4,,3.0,,69,,,,0,,48.3,,101.93,,,,,,Clear
2012-03-23 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,08:00,11.3,,1.8,,52,,,,0,,48.3,,101.93,,,,,,Clear
2012-03-23 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,09:00,12.8,,2.3,,49,,21.0,,4,,48.3,,101.94,,,,,,Clear
2012-03-23 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,10:00,14.5,,0.1,,37,,36.0,,17,,48.3,,101.93,,,,,,Clear
2012-03-23 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,11:00,14.9,,-3.0,,29,,32.0,,15,,48.3,,101.87,,,,,,Clear
2012-03-23 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,12:00,16.2,,-2.5,,28,,32.0,,11,,48.3,,101.81,,,,,,Mainly Clear
2012-03-23 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,13:00,16.8,,-2.3,,27,,27.0,,7,,48.3,,101.71,,,,,,Mostly Cloudy
2012-03-23 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,14:00,16.6,,-6.8,,19,,32.0,,15,,48.3,,101.66,,,,,,Mostly Cloudy
2012-03-23 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,15:00,16.4,,-6.8,,20,,36.0,,15,,48.3,,101.63,,,,,,Mostly Cloudy
2012-03-23 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,16:00,15.5,,-9.0,,18,,35.0,,22,,48.3,,101.6,,,,,,Cloudy
2012-03-23 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,17:00,14.7,,-5.1,,25,,34.0,,13,,48.3,,101.62,,,,,,Cloudy
2012-03-23 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,18:00,13.4,,-5.8,,26,,31.0,,13,,48.3,,101.64,,,,,,Cloudy
2012-03-23 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,19:00,11.8,,-5.5,,29,,33.0,,11,,25.0,,101.68,,,,,,Mostly Cloudy
2012-03-23 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,20:00,10.9,,-5.9,,30,,36.0,,6,,25.0,,101.72,,,,,,Cloudy
2012-03-23 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,21:00,10.8,,-8.0,,26,,1.0,,15,,25.0,,101.7,,,,,,Mostly Cloudy
2012-03-23 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,22:00,10.6,,-8.9,,24,,2.0,,19,,25.0,,101.73,,,,,,Cloudy
2012-03-23 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,23,23:00,9.9,,-8.7,,26,,4.0,,19,,25.0,,101.78,,,,,,Mostly Cloudy
2012-03-24 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,00:00,8.4,,-9.1,,28,,4.0,,22,,25.0,,101.8,,,,,,Mostly Cloudy
2012-03-24 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,01:00,7.3,,-9.4,,29,,4.0,,20,,25.0,,101.85,,,,,,Mainly Clear
2012-03-24 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,02:00,6.2,,-10.6,,29,,5.0,,19,,25.0,,101.86,,,,,,Mostly Cloudy
2012-03-24 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,03:00,5.3,,-9.4,,34,,6.0,,22,,25.0,,101.86,,,,,,Mostly Cloudy
2012-03-24 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,04:00,4.4,,-8.9,,37,,7.0,,13,,25.0,,101.88,,,,,,Cloudy
2012-03-24 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,05:00,3.6,,-8.5,,41,,8.0,,19,,25.0,,101.89,,,,,,Cloudy
2012-03-24 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,06:00,3.2,,-8.8,,41,,6.0,,19,,24.1,,101.93,,,,,,Cloudy
2012-03-24 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,07:00,3.1,,-9.3,,40,,8.0,,15,,24.1,,101.97,,,,,,Cloudy
2012-03-24 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,08:00,2.7,,-9.4,,40,,8.0,,19,,24.1,,101.98,,,,,,Cloudy
2012-03-24 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,09:00,3.0,,-11.2,,34,,7.0,,22,,48.3,,101.94,,,,,,Cloudy
2012-03-24 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,10:00,3.7,,-9.5,,37,,4.0,,22,,48.3,,101.89,,,,,,Cloudy
2012-03-24 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,11:00,3.7,,-11.1,,33,,5.0,,22,,48.3,,101.86,,,,,,Cloudy
2012-03-24 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,12:00,4.8,,-10.3,,33,,7.0,,19,,48.3,,101.8,,,,,,Cloudy
2012-03-24 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,13:00,4.7,,-10.9,,31,,4.0,,19,,48.3,,101.74,,,,,,Cloudy
2012-03-24 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,14:00,6.1,,-8.7,,34,,7.0,,9,,48.3,,101.68,,,,,,Cloudy
2012-03-24 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,15:00,5.8,,-9.8,,32,,7.0,,4,,48.3,,101.61,,,,,,Cloudy
2012-03-24 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,16:00,6.1,,-9.5,,32,,3.0,,7,,48.3,,101.53,,,,,,Cloudy
2012-03-24 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,17:00,6.1,,-10.3,,30,,5.0,,13,,48.3,,101.47,,,,,,Cloudy
2012-03-24 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,18:00,6.1,,-9.9,,31,,5.0,,13,,48.3,,101.46,,,,,,Cloudy
2012-03-24 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,19:00,6.2,,-8.4,,34,,5.0,,13,,25.0,,101.38,,,,,,Cloudy
2012-03-24 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,20:00,6.3,,-7.4,,37,,8.0,,9,,25.0,,101.35,,,,,,Cloudy
2012-03-24 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,21:00,6.6,,-8.1,,34,,9.0,,9,,25.0,,101.28,,,,,,Cloudy
2012-03-24 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,22:00,6.6,,-7.8,,35,,4.0,,11,,25.0,,101.22,,,,,,Cloudy
2012-03-24 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,24,23:00,6.5,,-7.2,,37,,5.0,,7,,25.0,,101.15,,,,,,Rain Showers
2012-03-25 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,00:00,5.8,,-5.7,,43,,5.0,,20,,25.0,,101.05,,,,,,Rain
2012-03-25 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,01:00,5.9,,-6.2,,41,,6.0,,13,,25.0,,101.03,,,,,,Cloudy
2012-03-25 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,02:00,5.9,,-5.0,,45,,5.0,,9,,25.0,,100.91,,,,,,Rain Showers
2012-03-25 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,03:00,5.8,,-4.2,,49,,3.0,,7,,25.0,,100.84,,,,,,Cloudy
2012-03-25 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,04:00,5.3,,-4.3,,50,,2.0,,19,,25.0,,100.79,,,,,,Cloudy
2012-03-25 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,05:00,4.5,,-2.9,,59,,4.0,,11,,25.0,,100.73,,,,,,Cloudy
2012-03-25 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,06:00,3.8,,-0.9,,71,,2.0,,15,,24.1,,100.76,,,,,,Rain Showers
2012-03-25 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,07:00,2.5,,0.9,,89,,3.0,,17,,24.1,,100.76,,,,,,Rain
2012-03-25 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,08:00,3.0,,1.5,,90,,3.0,,6,,24.1,,100.74,,,,,,Rain
2012-03-25 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,09:00,3.1,,2.0,,92,,,,0,,6.4,,100.71,,,,,,"Rain,Fog"
2012-03-25 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,10:00,3.9,,2.7,,92,,,,0,,12.9,,100.66,,,,,,Cloudy
2012-03-25 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,11:00,5.2,,3.6,,89,,23.0,,6,,16.1,,100.58,,,,,,Cloudy
2012-03-25 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,12:00,5.9,,3.7,,86,,26.0,,6,,24.1,,100.54,,,,,,Cloudy
2012-03-25 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,13:00,6.6,,4.0,,83,,25.0,,6,,24.1,,100.47,,,,,,Cloudy
2012-03-25 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,14:00,7.5,,4.1,,79,,23.0,,11,,24.1,,100.39,,,,,,Cloudy
2012-03-25 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,15:00,7.6,,4.6,,81,,22.0,,9,,24.1,,100.29,,,,,,Mostly Cloudy
2012-03-25 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,16:00,8.4,,4.8,,78,,20.0,,9,,24.1,,100.27,,,,,,Cloudy
2012-03-25 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,17:00,9.2,,5.3,,77,,23.0,,7,,24.1,,100.26,,,,,,Cloudy
2012-03-25 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,18:00,8.9,,5.7,,80,,27.0,,7,,24.1,,100.28,,,,,,Mostly Cloudy
2012-03-25 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,19:00,8.7,,5.2,,79,,25.0,,4,,25.0,,100.25,,,,,,Mainly Clear
2012-03-25 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,20:00,7.3,,4.9,,85,,19.0,,7,,25.0,,100.22,,,,,,Mostly Cloudy
2012-03-25 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,21:00,8.2,,5.7,,84,,22.0,,13,,25.0,,100.21,,,,,,Mainly Clear
2012-03-25 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,22:00,7.5,,5.5,,87,,23.0,,11,,25.0,,100.17,,,,,,Mainly Clear
2012-03-25 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,25,23:00,6.4,,4.8,,89,,27.0,,11,,25.0,,100.12,,,,,,Mostly Cloudy
2012-03-26 00:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,00:00,7.3,,3.7,,78,,32.0,,24,,25.0,,100.19,,,,,,Rain Showers
2012-03-26 01:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,01:00,4.6,,-1.9,,63,,32.0,,33,,25.0,,100.29,,,,,,Rain Showers
2012-03-26 02:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,02:00,2.6,,-3.7,,63,,32.0,,26,,25.0,,100.4,,,,,,Cloudy
2012-03-26 03:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,03:00,0.8,,-8.9,,48,,34.0,,26,,25.0,,100.6,,,,,,Mostly Cloudy
2012-03-26 04:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,04:00,-1.1,,-10.4,,49,,34.0,,22,,25.0,,100.74,,,,-7.0,,Clear
2012-03-26 05:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,05:00,-1.9,,-10.9,,50,,32.0,,20,,25.0,,100.86,,,,-8.0,,Clear
2012-03-26 06:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,06:00,-3.8,,-13.4,,47,,32.0,,32,,24.1,,101.03,,,,-12.0,,Clear
2012-03-26 07:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,07:00,-3.8,,-13.6,,46,,31.0,,26,,48.3,,101.19,,,,-11.0,,Mainly Clear
2012-03-26 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,08:00,-4.0,,-12.6,,51,,32.0,,26,,48.3,,101.27,,,,-11.0,,Mostly Cloudy
2012-03-26 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,09:00,-3.0,,-13.1,,46,,31.0,,22,,48.3,,101.33,,,,-9.0,,Mainly Clear
2012-03-26 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,26,10:00,-2.1,,-13.0,,43,,34.0,,26,,48.3,,101.32,,,,-9.0,,Mainly Clear
